,Customer ID,Age,Gender,Loyalty Member,Product Type,ProductTypeID,SKU,Rating,Order Status,StatusID,Payment Method,PaymentMethodID,Total Price,Unit Price,Quantity,DateKey,Shipping Type,ShippingTypeID,Add-ons Purchased,Add-on Total,Total Order Price
2060,2822,71,Female,No,Smartphone,1,SKU1004,2,Cancelled,1,Credit Card,1,3164.76,791.19,4,20240904,Express,3,"Impulse Item,Impulse Item,Extended Warranty",77.7,3242.46
2061,2825,53,Male,No,Tablet,2,SKU1002,3,Completed,2,PayPal,2,1482.18,247.03,6,20240523,Overnight,2,"Impulse Item,Extended Warranty,Extended Warranty",76.66,1558.8400000000001
2062,2826,61,Male,Yes,Tablet,2,SKU1002,3,Completed,2,Credit Card,1,988.12,247.03,4,20240128,Standard,1,,0.0,988.12
2063,2826,61,Male,Yes,Smartwatch,4,SKU1003,3,Cancelled,1,PayPal,2,5068.98,844.83,6,20240531,Express,3,Impulse Item,30.61,5099.589999999999
2064,2827,46,Male,No,Smartwatch,4,SKU1003,3,Cancelled,1,Cash,3,5913.81,844.83,7,20231124,Overnight,2,"Accessory,Extended Warranty,Accessory",76.51,5990.320000000001
2065,2828,69,Female,Yes,Tablet,2,SKU1002,3,Completed,2,Cash,3,247.03,247.03,1,20231209,Overnight,2,"Accessory,Accessory,Impulse Item",94.96,341.99
2066,2829,35,Male,No,Smartphone,1,SKU1004,2,Cancelled,1,Debit Card,4,5538.33,791.19,7,20240121,Express,3,"Extended Warranty,Impulse Item",37.7,5576.03
2067,2831,44,Male,Yes,Laptop,3,SKU1005,3,Cancelled,1,PayPal,2,3247.72,463.96,7,20240208,Express,3,,0.0,3247.72
2068,2836,52,Female,Yes,Laptop,3,SKU1005,3,Completed,2,PayPal,2,2319.8,463.96,5,20240721,Overnight,2,,0.0,2319.8
2069,2837,21,Male,No,Tablet,2,SKU1002,3,Cancelled,1,Debit Card,4,494.06,247.03,2,20240606,Express,3,"Extended Warranty,Extended Warranty,Accessory",65.66,559.72
2070,2838,68,Male,No,Smartwatch,4,SKU1003,3,Completed,2,Credit Card,1,3379.32,844.83,4,20231020,Overnight,2,"Impulse Item,Extended Warranty",73.93,3453.25
2071,2839,47,Male,No,Smartphone,1,SKU1001,5,Completed,2,Debit Card,4,186.75,20.75,9,20240923,Overnight,2,"Accessory,Impulse Item",53.86,240.61
2072,2840,22,Male,No,Smartphone,1,SKU1004,2,Completed,2,Cash,3,5538.33,791.19,7,20240221,Standard,1,Accessory,48.36,5586.69
2073,2840,22,Male,No,Smartphone,1,SKU1001,5,Cancelled,1,Debit Card,4,124.5,20.75,6,20240423,Express,3,"Impulse Item,Impulse Item,Accessory",51.09,175.59
2074,2841,44,Male,No,Smartphone,1,SKU1001,5,Completed,2,Credit Card,1,207.5,20.75,10,20231124,Express,3,,0.0,207.5
2075,2841,44,Male,No,Laptop,3,SKU1005,3,Completed,2,Cash,3,4639.6,463.96,10,20240826,Standard,1,"Accessory,Extended Warranty,Accessory",114.1,4753.700000000001
2076,2842,48,Male,No,Smartphone,1,SKU1001,5,Completed,2,Debit Card,4,20.75,20.75,1,20231119,Overnight,2,"Impulse Item,Impulse Item",71.19,91.94
2077,2846,78,Female,No,Smartphone,1,SKU1001,5,Completed,2,PayPal,2,124.5,20.75,6,20231010,Standard,1,,0.0,124.5
2078,2846,78,Female,No,Laptop,3,SKU1005,3,Completed,2,Debit Card,4,4175.64,463.96,9,20240823,Express,3,"Accessory,Impulse Item",73.4,4249.04
2079,2847,57,Female,No,Smartphone,1,SKU1004,2,Cancelled,1,Debit Card,4,5538.33,791.19,7,20240427,Overnight,2,,0.0,5538.33
2080,2847,57,Female,Yes,Tablet,2,SKU1002,3,Completed,2,Cash,3,741.09,247.03,3,20240803,Standard,1,,0.0,741.09
2081,2848,28,Female,No,Tablet,2,SKU1002,3,Completed,2,Debit Card,4,2223.27,247.03,9,20231216,Express,3,"Accessory,Extended Warranty,Extended Warranty",76.6,2299.87
2082,2848,28,Female,No,Smartphone,1,SKU1001,5,Completed,2,Debit Card,4,20.75,20.75,1,20240315,Standard,1,"Extended Warranty,Impulse Item,Impulse Item",107.37,128.12
2083,2848,28,Female,Yes,Smartwatch,4,SKU1003,3,Completed,2,Cash,3,2534.49,844.83,3,20240515,Standard,1,"Accessory,Extended Warranty",86.12,2620.6099999999997
2084,2848,28,Female,No,Smartphone,1,SKU1004,2,Cancelled,1,Cash,3,5538.33,791.19,7,20240812,Standard,1,,0.0,5538.33
2085,2849,56,Male,No,Smartphone,1,SKU1004,2,Completed,2,Debit Card,4,5538.33,791.19,7,20240603,Express,3,"Impulse Item,Impulse Item",44.03,5582.36
2086,2850,69,Male,No,Laptop,3,SKU1005,3,Completed,2,PayPal,2,2783.76,463.96,6,20231031,Overnight,2,"Accessory,Impulse Item",28.21,2811.9700000000003
2087,2850,69,Male,No,Smartphone,1,SKU1004,2,Cancelled,1,Credit Card,1,791.19,791.19,1,20240130,Express,3,"Extended Warranty,Extended Warranty,Impulse Item",47.68,838.87
2088,2851,41,Female,No,Tablet,2,SKU1002,3,Cancelled,1,Cash,3,494.06,247.03,2,20240604,Overnight,2,,0.0,494.06
2089,2852,77,Female,No,Smartphone,1,SKU1004,2,Cancelled,1,Cash,3,7911.9,791.19,10,20240512,Standard,1,,0.0,7911.9
2090,2852,77,Female,No,Tablet,2,SKU1002,3,Cancelled,1,Credit Card,1,988.12,247.03,4,20240621,Overnight,2,Accessory,9.55,997.67
2091,2852,77,Female,No,Laptop,3,SKU1005,3,Completed,2,Credit Card,1,1391.88,463.96,3,20240705,Express,3,Extended Warranty,6.29,1398.17
2092,2852,77,Female,Yes,Smartphone,1,SKU1004,2,Completed,2,Debit Card,4,2373.57,791.19,3,20240715,Overnight,2,"Extended Warranty,Impulse Item,Accessory",92.12,2465.69
2093,2855,72,Female,No,Tablet,2,SKU1002,3,Completed,2,Debit Card,4,988.12,247.03,4,20231025,Overnight,2,,0.0,988.12
2094,2855,72,Female,No,Smartphone,1,SKU1004,2,Completed,2,Credit Card,1,4747.14,791.19,6,20231027,Standard,1,"Impulse Item,Extended Warranty",29.59,4776.7300000000005
2095,2855,72,Female,Yes,Laptop,3,SKU1005,3,Completed,2,Cash,3,2319.8,463.96,5,20240617,Standard,1,,0.0,2319.8
2096,2855,72,Female,Yes,Smartphone,1,SKU1001,5,Completed,2,PayPal,2,83.0,20.75,4,20240623,Standard,1,,0.0,83.0
2097,2856,71,Male,No,Smartwatch,4,SKU1003,3,Cancelled,1,Debit Card,4,6758.64,844.83,8,20231225,Express,3,"Extended Warranty,Accessory",42.79,6801.43
2098,2856,71,Male,No,Smartphone,1,SKU1004,2,Cancelled,1,Credit Card,1,5538.33,791.19,7,20240831,Standard,1,,0.0,5538.33
2099,2857,79,Male,Yes,Smartphone,1,SKU1001,5,Cancelled,1,PayPal,2,41.5,20.75,2,20231223,Express,3,,0.0,41.5
2100,2859,63,Female,No,Laptop,3,SKU1005,3,Completed,2,Cash,3,1391.88,463.96,3,20230927,Express,3,"Extended Warranty,Extended Warranty",87.43,1479.3100000000002
2101,2859,63,Female,No,Laptop,3,SKU1005,3,Completed,2,Cash,3,3711.68,463.96,8,20240922,Standard,1,,0.0,3711.68
2102,2860,42,Female,No,Laptop,3,SKU1005,3,Cancelled,1,PayPal,2,1855.84,463.96,4,20231206,Express,3,"Extended Warranty,Accessory",57.18,1913.02
2103,2861,48,Female,Yes,Smartphone,1,SKU1004,2,Completed,2,Cash,3,3955.95,791.19,5,20240223,Overnight,2,,0.0,3955.95
2104,2861,48,Female,Yes,Smartphone,1,SKU1001,5,Completed,2,Cash,3,124.5,20.75,6,20240908,Express,3,Extended Warranty,12.6,137.1
2105,2863,76,Female,Yes,Laptop,3,SKU1005,3,Completed,2,Debit Card,4,1855.84,463.96,4,20231009,Standard,1,,0.0,1855.84
2106,2864,34,Male,No,Smartwatch,4,SKU1003,3,Cancelled,1,Credit Card,1,4224.15,844.83,5,20231210,Overnight,2,,0.0,4224.15
2107,2865,31,Female,No,Laptop,3,SKU1005,3,Cancelled,1,Credit Card,1,463.96,463.96,1,20231207,Overnight,2,Impulse Item,11.21,475.16999999999996
2108,2865,31,Female,No,Laptop,3,SKU1005,3,Cancelled,1,Cash,3,2783.76,463.96,6,20240621,Standard,1,"Accessory,Impulse Item",39.63,2823.3900000000003
2109,2871,66,Female,No,Laptop,3,SKU1005,3,Completed,2,Credit Card,1,927.92,463.96,2,20240730,Express,3,Extended Warranty,24.9,952.8199999999999
2110,2873,47,Male,No,Laptop,3,SKU1005,3,Cancelled,1,PayPal,2,463.96,463.96,1,20240218,Standard,1,"Impulse Item,Accessory,Impulse Item",101.97,565.93
2111,2874,38,Male,No,Laptop,3,SKU1005,3,Completed,2,PayPal,2,4639.6,463.96,10,20231231,Express,3,"Extended Warranty,Accessory",85.8,4725.400000000001
2112,2874,38,Male,Yes,Smartphone,1,SKU1001,5,Completed,2,PayPal,2,62.25,20.75,3,20240330,Overnight,2,"Extended Warranty,Accessory,Accessory",79.61,141.86
2113,2875,22,Male,No,Smartphone,1,SKU1004,2,Cancelled,1,Credit Card,1,5538.33,791.19,7,20230928,Express,3,"Extended Warranty,Extended Warranty",53.47,5591.8
2114,2875,22,Male,No,Smartphone,1,SKU1001,5,Completed,2,Debit Card,4,83.0,20.75,4,20231112,Standard,1,Extended Warranty,40.39,123.39
2115,2878,34,Male,No,Smartwatch,4,SKU1003,3,Completed,2,Cash,3,844.83,844.83,1,20240416,Overnight,2,"Extended Warranty,Accessory,Impulse Item",118.26,963.09
2116,2879,55,Male,No,Smartwatch,4,SKU1003,3,Completed,2,Debit Card,4,844.83,844.83,1,20240612,Standard,1,"Accessory,Extended Warranty,Extended Warranty",60.74,905.57
2117,2879,55,Male,No,Laptop,3,SKU1005,3,Completed,2,Debit Card,4,3247.72,463.96,7,20240615,Standard,1,,0.0,3247.72
2118,2879,55,Male,No,Smartphone,1,SKU1004,2,Completed,2,Debit Card,4,7120.71,791.19,9,20240921,Express,3,,0.0,7120.71
2119,2880,43,Female,No,Smartphone,1,SKU1004,2,Completed,2,Credit Card,1,6329.52,791.19,8,20240902,Express,3,"Impulse Item,Accessory,Impulse Item",73.27,6402.790000000001
2120,2881,64,Female,No,Laptop,3,SKU1005,3,Cancelled,1,Debit Card,4,4639.6,463.96,10,20240613,Express,3,"Accessory,Impulse Item,Impulse Item",113.63,4753.2300000000005
2121,2881,64,Female,Yes,Laptop,3,SKU1005,3,Completed,2,PayPal,2,3247.72,463.96,7,20240920,Overnight,2,"Accessory,Impulse Item",37.44,3285.16
2122,2882,60,Male,Yes,Laptop,3,SKU1005,3,Completed,2,Debit Card,4,2319.8,463.96,5,20231121,Standard,1,,0.0,2319.8
2123,2882,60,Male,No,Laptop,3,SKU1005,3,Completed,2,Debit Card,4,1391.88,463.96,3,20240118,Overnight,2,"Impulse Item,Extended Warranty,Accessory",82.53,1474.41
2124,2884,52,Female,Yes,Smartphone,1,SKU1004,2,Completed,2,Debit Card,4,5538.33,791.19,7,20231024,Overnight,2,"Impulse Item,Accessory,Extended Warranty",123.01,5661.34
2125,2884,52,Female,No,Tablet,2,SKU1002,3,Completed,2,PayPal,2,2223.27,247.03,9,20231028,Overnight,2,,0.0,2223.27
2126,2886,22,Male,No,Tablet,2,SKU1002,3,Cancelled,1,PayPal,2,1482.18,247.03,6,20240409,Overnight,2,,0.0,1482.18
2127,2887,38,Female,No,Tablet,2,SKU1002,3,Cancelled,1,Cash,3,988.12,247.03,4,20240113,Express,3,Extended Warranty,48.26,1036.38
2128,2888,35,Male,Yes,Smartphone,1,SKU1001,5,Completed,2,Credit Card,1,145.25,20.75,7,20240207,Express,3,"Impulse Item,Impulse Item,Impulse Item",52.19,197.44
2129,2888,35,Male,No,Tablet,2,SKU1002,3,Cancelled,1,Credit Card,1,741.09,247.03,3,20240310,Overnight,2,Impulse Item,23.24,764.33
2130,2889,64,Male,Yes,Laptop,3,SKU1005,3,Completed,2,PayPal,2,1855.84,463.96,4,20231209,Standard,1,Extended Warranty,23.0,1878.84
2131,2889,64,Male,No,Smartphone,1,SKU1004,2,Completed,2,Debit Card,4,2373.57,791.19,3,20240108,Express,3,Accessory,47.1,2420.67
2132,2890,54,Male,Yes,Smartphone,1,SKU1001,5,Cancelled,1,Cash,3,103.75,20.75,5,20240911,Overnight,2,,0.0,103.75
2133,2892,55,Male,No,Smartwatch,4,SKU1003,3,Completed,2,Credit Card,1,5068.98,844.83,6,20240315,Express,3,,0.0,5068.98
2134,2893,39,Male,No,Laptop,3,SKU1005,3,Cancelled,1,PayPal,2,3711.68,463.96,8,20240220,Express,3,Impulse Item,8.53,3720.21
2135,2894,61,Male,No,Tablet,2,SKU1002,3,Completed,2,PayPal,2,1482.18,247.03,6,20231207,Express,3,"Impulse Item,Accessory,Extended Warranty",100.31,1582.49
2136,2895,26,Male,No,Smartphone,1,SKU1004,2,Cancelled,1,Debit Card,4,1582.38,791.19,2,20240503,Overnight,2,"Extended Warranty,Accessory",28.41,1610.7900000000002
2137,2895,26,Male,No,Laptop,3,SKU1005,3,Completed,2,Credit Card,1,3711.68,463.96,8,20240703,Overnight,2,"Impulse Item,Impulse Item,Impulse Item",79.38,3791.06
2138,2895,26,Male,No,Smartphone,1,SKU1004,2,Completed,2,Cash,3,5538.33,791.19,7,20240709,Overnight,2,"Impulse Item,Accessory,Impulse Item",124.78,5663.11
2139,2896,60,Female,No,Tablet,2,SKU1002,3,Completed,2,Credit Card,1,2470.3,247.03,10,20240414,Express,3,Accessory,42.83,2513.13
2140,2897,43,Male,No,Smartphone,1,SKU1004,2,Completed,2,Cash,3,7120.71,791.19,9,20231005,Overnight,2,"Impulse Item,Extended Warranty,Accessory",75.91,7196.62
2141,2897,43,Male,No,Smartwatch,4,SKU1003,3,Completed,2,Cash,3,5913.81,844.83,7,20240119,Overnight,2,"Impulse Item,Extended Warranty,Impulse Item",30.1,5943.910000000001
2142,2898,37,Male,Yes,Smartphone,1,SKU1004,2,Completed,2,PayPal,2,3955.95,791.19,5,20240719,Express,3,Accessory,5.81,3961.7599999999998
2143,2898,37,Male,No,Smartwatch,4,SKU1003,3,Cancelled,1,Debit Card,4,5068.98,844.83,6,20240921,Express,3,"Accessory,Impulse Item",83.9,5152.879999999999
2144,2900,31,Male,No,Smartphone,1,SKU1001,5,Completed,2,Debit Card,4,124.5,20.75,6,20231019,Standard,1,Impulse Item,36.51,161.01
2145,2900,31,Male,No,Laptop,3,SKU1005,3,Cancelled,1,Credit Card,1,463.96,463.96,1,20231212,Overnight,2,,0.0,463.96
2146,2901,59,Male,No,Smartphone,1,SKU1001,5,Completed,2,Credit Card,1,186.75,20.75,9,20240517,Express,3,Impulse Item,23.44,210.19
2147,2902,20,Female,No,Laptop,3,SKU1005,3,Completed,2,Debit Card,4,463.96,463.96,1,20240323,Express,3,"Extended Warranty,Accessory,Impulse Item",46.39,510.34999999999997
2148,2903,75,Male,Yes,Smartphone,1,SKU1001,5,Completed,2,Debit Card,4,124.5,20.75,6,20240119,Express,3,"Extended Warranty,Extended Warranty,Accessory",119.87,244.37
2149,2904,69,Female,No,Smartphone,1,SKU1001,5,Cancelled,1,Debit Card,4,62.25,20.75,3,20240330,Overnight,2,"Extended Warranty,Extended Warranty",43.54,105.78999999999999
2150,2906,33,Female,Yes,Smartphone,1,SKU1001,5,Completed,2,Credit Card,1,41.5,20.75,2,20240528,Overnight,2,"Accessory,Impulse Item",70.97,112.47
2151,2907,75,Female,No,Smartwatch,4,SKU1003,3,Completed,2,Cash,3,6758.64,844.83,8,20231102,Standard,1,,0.0,6758.64
2152,2907,75,Female,Yes,Smartwatch,4,SKU1003,3,Cancelled,1,Cash,3,7603.47,844.83,9,20231227,Express,3,Extended Warranty,44.65,7648.12
2153,2909,38,Male,No,Smartphone,1,SKU1004,2,Cancelled,1,Debit Card,4,3955.95,791.19,5,20240304,Standard,1,,0.0,3955.95
2154,2909,38,Male,No,Tablet,2,SKU1002,3,Cancelled,1,Cash,3,1235.15,247.03,5,20240522,Express,3,Extended Warranty,9.75,1244.9
2155,2910,66,Female,Yes,Tablet,2,SKU1002,3,Completed,2,PayPal,2,2223.27,247.03,9,20240730,Overnight,2,"Accessory,Extended Warranty",35.22,2258.49
2156,2911,74,Male,No,Smartphone,1,SKU1001,5,Completed,2,PayPal,2,145.25,20.75,7,20231106,Overnight,2,"Impulse Item,Extended Warranty,Impulse Item",85.14,230.39
2157,2911,74,Male,No,Tablet,2,SKU1002,3,Cancelled,1,PayPal,2,247.03,247.03,1,20240419,Express,3,Impulse Item,5.56,252.59
2158,2912,22,Male,No,Tablet,2,SKU1002,3,Cancelled,1,Cash,3,247.03,247.03,1,20231010,Standard,1,"Impulse Item,Accessory,Impulse Item",67.68,314.71000000000004
2159,2914,59,Female,No,Laptop,3,SKU1005,3,Cancelled,1,Cash,3,463.96,463.96,1,20230925,Standard,1,"Impulse Item,Accessory,Accessory",62.8,526.76
2160,2914,59,Female,Yes,Tablet,2,SKU1002,3,Cancelled,1,Debit Card,4,1729.21,247.03,7,20240608,Overnight,2,"Extended Warranty,Impulse Item",40.54,1769.75
2161,2915,72,Female,No,Tablet,2,SKU1002,3,Completed,2,PayPal,2,247.03,247.03,1,20240712,Express,3,"Extended Warranty,Impulse Item",43.99,291.02
2162,2916,39,Female,No,Laptop,3,SKU1005,3,Completed,2,Cash,3,2783.76,463.96,6,20231209,Overnight,2,"Accessory,Accessory,Impulse Item",99.96,2883.7200000000003
2163,2916,39,Female,No,Smartphone,1,SKU1001,5,Completed,2,Cash,3,103.75,20.75,5,20240203,Standard,1,"Impulse Item,Impulse Item",72.64,176.39
2164,2916,39,Female,Yes,Smartwatch,4,SKU1003,3,Completed,2,PayPal,2,844.83,844.83,1,20240530,Standard,1,,0.0,844.83
2165,2917,23,Male,No,Smartphone,1,SKU1001,5,Completed,2,Cash,3,166.0,20.75,8,20240122,Standard,1,"Extended Warranty,Impulse Item",69.24,235.24
2166,2919,51,Female,No,Smartphone,1,SKU1004,2,Completed,2,Cash,3,791.19,791.19,1,20240207,Standard,1,"Accessory,Impulse Item",41.86,833.0500000000001
2167,2919,51,Female,No,Tablet,2,SKU1002,3,Completed,2,PayPal,2,494.06,247.03,2,20240811,Express,3,"Extended Warranty,Impulse Item",83.53,577.59
2168,2921,39,Female,No,Smartphone,1,SKU1004,2,Cancelled,1,Credit Card,1,3955.95,791.19,5,20231030,Overnight,2,,0.0,3955.95
2169,2921,39,Female,No,Smartphone,1,SKU1004,2,Completed,2,Cash,3,3164.76,791.19,4,20231104,Express,3,"Accessory,Extended Warranty,Impulse Item",72.39,3237.15
2170,2921,39,Female,Yes,Smartwatch,4,SKU1003,3,Completed,2,Debit Card,4,4224.15,844.83,5,20240211,Express,3,Impulse Item,8.54,4232.69
2171,2922,39,Female,No,Smartwatch,4,SKU1003,3,Completed,2,PayPal,2,5068.98,844.83,6,20240408,Express,3,"Accessory,Impulse Item,Accessory",32.67,5101.65
2172,2922,39,Female,No,Smartwatch,4,SKU1003,3,Completed,2,Debit Card,4,5068.98,844.83,6,20240415,Overnight,2,Extended Warranty,14.71,5083.69
2173,2922,39,Female,No,Tablet,2,SKU1002,3,Completed,2,Debit Card,4,2470.3,247.03,10,20240512,Overnight,2,"Extended Warranty,Accessory,Impulse Item",97.82,2568.1200000000003
2174,2922,39,Female,No,Laptop,3,SKU1005,3,Completed,2,Debit Card,4,2319.8,463.96,5,20240909,Standard,1,,0.0,2319.8
2175,2923,44,Female,No,Laptop,3,SKU1005,3,Completed,2,Credit Card,1,2319.8,463.96,5,20231005,Express,3,"Impulse Item,Accessory,Impulse Item",54.98,2374.78
2176,2924,41,Female,No,Smartwatch,4,SKU1003,3,Completed,2,Credit Card,1,3379.32,844.83,4,20231220,Overnight,2,Impulse Item,28.86,3408.1800000000003
2177,2924,41,Female,No,Smartwatch,4,SKU1003,3,Cancelled,1,PayPal,2,5913.81,844.83,7,20240212,Express,3,"Accessory,Impulse Item,Extended Warranty",72.35,5986.160000000001
2178,2924,41,Female,No,Smartwatch,4,SKU1003,3,Cancelled,1,Cash,3,5913.81,844.83,7,20240720,Express,3,,0.0,5913.81
2179,2926,44,Male,No,Laptop,3,SKU1005,3,Completed,2,Cash,3,1391.88,463.96,3,20240319,Express,3,,0.0,1391.88
2180,2927,72,Female,No,Smartwatch,4,SKU1003,3,Cancelled,1,Debit Card,4,2534.49,844.83,3,20240204,Overnight,2,Extended Warranty,33.78,2568.27
2181,2927,72,Female,Yes,Smartphone,1,SKU1004,2,Cancelled,1,Credit Card,1,4747.14,791.19,6,20240304,Express,3,"Impulse Item,Accessory",72.07,4819.21
2182,2927,72,Female,No,Tablet,2,SKU1002,3,Completed,2,PayPal,2,1235.15,247.03,5,20240517,Overnight,2,,0.0,1235.15
2183,2927,72,Female,No,Smartphone,1,SKU1004,2,Completed,2,Debit Card,4,6329.52,791.19,8,20240807,Overnight,2,"Impulse Item,Impulse Item",45.32,6374.84
2184,2928,39,Female,No,Smartwatch,4,SKU1003,3,Completed,2,PayPal,2,5068.98,844.83,6,20240507,Standard,1,"Impulse Item,Impulse Item,Impulse Item",56.46,5125.44
2185,2930,68,Female,Yes,Laptop,3,SKU1005,3,Cancelled,1,Cash,3,2319.8,463.96,5,20240418,Overnight,2,,0.0,2319.8
2186,2933,48,Female,No,Smartwatch,4,SKU1003,3,Cancelled,1,Cash,3,5913.81,844.83,7,20230924,Overnight,2,"Accessory,Accessory,Accessory",55.92,5969.7300000000005
2187,2935,37,Male,Yes,Smartwatch,4,SKU1003,3,Completed,2,PayPal,2,4224.15,844.83,5,20231230,Express,3,"Impulse Item,Extended Warranty",22.79,4246.94
2188,2936,60,Female,No,Smartphone,1,SKU1001,5,Completed,2,Cash,3,20.75,20.75,1,20240211,Overnight,2,"Accessory,Impulse Item,Accessory",36.88,57.63
2189,2936,60,Female,No,Smartwatch,4,SKU1003,3,Completed,2,PayPal,2,4224.15,844.83,5,20240627,Express,3,"Extended Warranty,Impulse Item,Impulse Item",75.15,4299.299999999999
2190,2938,55,Male,Yes,Laptop,3,SKU1005,3,Cancelled,1,Debit Card,4,3711.68,463.96,8,20231116,Overnight,2,Extended Warranty,7.2,3718.8799999999997
2191,2943,49,Male,Yes,Smartphone,1,SKU1001,5,Completed,2,PayPal,2,83.0,20.75,4,20240908,Express,3,"Impulse Item,Extended Warranty,Accessory",45.77,128.77
2192,2945,55,Male,No,Smartphone,1,SKU1001,5,Completed,2,Credit Card,1,186.75,20.75,9,20231106,Overnight,2,"Impulse Item,Impulse Item,Extended Warranty",83.83,270.58
2193,2945,55,Male,No,Smartwatch,4,SKU1003,3,Completed,2,PayPal,2,6758.64,844.83,8,20240125,Standard,1,"Impulse Item,Impulse Item",28.73,6787.37
2194,2945,55,Male,No,Tablet,2,SKU1002,3,Cancelled,1,Cash,3,1976.24,247.03,8,20240603,Overnight,2,"Accessory,Extended Warranty",30.89,2007.13
2195,2947,54,Female,No,Smartwatch,4,SKU1003,3,Completed,2,PayPal,2,5068.98,844.83,6,20231119,Express,3,Impulse Item,35.79,5104.7699999999995
2196,2947,54,Female,No,Laptop,3,SKU1005,3,Cancelled,1,Credit Card,1,1391.88,463.96,3,20240519,Overnight,2,Impulse Item,47.61,1439.49
2197,2952,68,Female,No,Smartphone,1,SKU1004,2,Completed,2,Cash,3,5538.33,791.19,7,20240714,Standard,1,"Accessory,Extended Warranty,Accessory",95.96,5634.29
2198,2953,54,Male,No,Smartwatch,4,SKU1003,3,Completed,2,PayPal,2,6758.64,844.83,8,20231121,Overnight,2,Impulse Item,23.1,6781.740000000001
2199,2953,54,Male,Yes,Smartwatch,4,SKU1003,3,Completed,2,Debit Card,4,6758.64,844.83,8,20240608,Express,3,"Accessory,Extended Warranty,Impulse Item",69.76,6828.400000000001
2200,2954,46,Female,No,Smartphone,1,SKU1001,5,Cancelled,1,Cash,3,166.0,20.75,8,20240330,Express,3,Impulse Item,29.9,195.9
2201,2955,78,Male,No,Tablet,2,SKU1002,3,Completed,2,Credit Card,1,1482.18,247.03,6,20240826,Standard,1,"Extended Warranty,Extended Warranty,Accessory",130.35,1612.53
2202,2956,49,Male,No,Tablet,2,SKU1002,3,Completed,2,Cash,3,1235.15,247.03,5,20240424,Overnight,2,"Accessory,Accessory",65.11,1300.26
2203,2959,51,Male,Yes,Tablet,2,SKU1002,3,Completed,2,Credit Card,1,1976.24,247.03,8,20230930,Standard,1,Accessory,30.56,2006.8
2204,2959,51,Male,Yes,Smartphone,1,SKU1004,2,Completed,2,Credit Card,1,7911.9,791.19,10,20231020,Overnight,2,"Accessory,Extended Warranty,Accessory",78.72,7990.62
2205,2959,51,Male,Yes,Smartwatch,4,SKU1003,3,Completed,2,PayPal,2,4224.15,844.83,5,20240816,Express,3,Impulse Item,49.72,4273.87
2206,2960,47,Male,Yes,Smartwatch,4,SKU1003,3,Completed,2,Credit Card,1,5913.81,844.83,7,20231017,Express,3,Impulse Item,9.57,5923.38
2207,2961,18,Male,No,Smartphone,1,SKU1004,2,Cancelled,1,PayPal,2,7120.71,791.19,9,20240916,Overnight,2,"Accessory,Extended Warranty,Accessory",71.37,7192.08
2208,2962,52,Male,No,Smartphone,1,SKU1004,2,Completed,2,Credit Card,1,6329.52,791.19,8,20240118,Overnight,2,,0.0,6329.52
2209,2962,52,Male,Yes,Tablet,2,SKU1002,3,Completed,2,Credit Card,1,2470.3,247.03,10,20240817,Express,3,"Accessory,Extended Warranty",21.14,2491.44
2210,2964,66,Male,No,Smartphone,1,SKU1001,5,Cancelled,1,Debit Card,4,145.25,20.75,7,20231213,Standard,1,Accessory,48.54,193.79
2211,2964,66,Male,No,Smartwatch,4,SKU1003,3,Completed,2,Credit Card,1,3379.32,844.83,4,20240121,Express,3,Impulse Item,16.4,3395.7200000000003
2212,2964,66,Male,No,Smartwatch,4,SKU1003,3,Cancelled,1,PayPal,2,1689.66,844.83,2,20240203,Express,3,"Extended Warranty,Impulse Item",61.35,1751.01
2213,2965,57,Female,No,Smartwatch,4,SKU1003,3,Cancelled,1,Cash,3,2534.49,844.83,3,20231222,Standard,1,Impulse Item,44.85,2579.3399999999997
2214,2965,57,Female,No,Smartphone,1,SKU1001,5,Cancelled,1,Cash,3,166.0,20.75,8,20240818,Standard,1,"Accessory,Accessory",46.74,212.74
2215,2966,28,Female,Yes,Smartphone,1,SKU1001,5,Cancelled,1,Credit Card,1,20.75,20.75,1,20231003,Standard,1,"Extended Warranty,Accessory",65.75,86.5
2216,2967,52,Female,No,Smartwatch,4,SKU1003,3,Completed,2,Cash,3,5913.81,844.83,7,20231014,Overnight,2,"Accessory,Impulse Item",66.19,5980.0
2217,2967,52,Female,Yes,Smartphone,1,SKU1004,2,Cancelled,1,Credit Card,1,6329.52,791.19,8,20240710,Overnight,2,,0.0,6329.52
2218,2968,27,Female,No,Smartwatch,4,SKU1003,3,Completed,2,PayPal,2,5068.98,844.83,6,20240519,Standard,1,Extended Warranty,41.32,5110.299999999999
2219,2969,59,Male,No,Smartwatch,4,SKU1003,3,Completed,2,Debit Card,4,5913.81,844.83,7,20231010,Standard,1,,0.0,5913.81
2220,2970,59,Female,No,Smartphone,1,SKU1004,2,Completed,2,Cash,3,6329.52,791.19,8,20240806,Overnight,2,Extended Warranty,27.21,6356.7300000000005
2221,2971,75,Male,No,Smartwatch,4,SKU1003,3,Cancelled,1,Debit Card,4,2534.49,844.83,3,20231222,Standard,1,,0.0,2534.49
2222,2971,75,Male,No,Smartphone,1,SKU1004,2,Completed,2,Debit Card,4,3955.95,791.19,5,20240414,Express,3,"Accessory,Accessory",38.84,3994.79
